variable_name,description,data_type,min,max,units,enumerations,comment
SubjectAssertion_assertion_id,Autocreated FK slot,string,,,,,Foreign Key: SubjectAssertion.assertion_id
value_concept_concept_curie,The structured term defining the value of the assertion.,string,,,,,Foreign Key: Concept.concept_curie
